2192
1
C01
0	9.73
0	11.6
0	12.35
0	13.61
0	13.47
5.9	13.43
0.9	12
0	19.26
2.4	16.98
0.4	10.64
0	9.37
0	10.73
0.2	12.67
1.3	10.97
0	12.58
0.8	11.77
0	12.37
0.5	14.03
0	15.86
7.2	15.59
0	14.2
2	12.23
0.4	12.51
0	14.98
0	16.39
54.9	13.71
10.4	12.72
0	14.14
0	15.73
0	17.87
0	18.55
0	16.28
0	15.91
0	15.38
0.2	17.72
9.3	17.78
2	11.24
0.2	10.56
0	10.64
0	9.47
0	9.78
0.2	9.85
25.5	10.58
0	12.57
6.2	12.28
3.5	9.82
4.1	10.3
0	14.35
10.6	12.71
0.4	13.34
0	11.44
0.2	10.27
0.2	12.3
12	11.97
3.7	13.91
5.8	14.39
5	13.78
0.4	12.18
0	11.01
0	10.54
1	11.29
3.7	10.24
5.2	9.78
3.4	9.14
0.6	9.74
8.1	8.09
0.2	6.33
0.2	6.44
0	5.65
6.9	7.71
3.8	8.78
3.2	7.74
0	5.82
0	6.05
0	6.86
0	7.47
0	7.06
0	6.14
0	4.02
0	2.84
0	4.75
0	3.54
0	3.29
0	4.84
0.3	4.85
0.7	5.97
0	7.06
0	7.2
0	10.24
0	9.79
0	9.6
0	7.12
1.4	8.16
0	6.31
0	6.91
0	4.14
0	1.34
4.9	5.37
1.4	5.49
0	1.81
3	2.08
24	5.36
0	3.92
0	6.16
2.2	2.48
4.3	6.07
0.2	3.41
3.5	5.63
0	6.43
0.4	5.02
0.2	3.94
0	3.93
9.5	1.23
12.3	1.01
1	0.39
1.2	-0.19
5.1	2.97
0	5.81
0.4	1.57
0.2	-0.44
2.8	5.26
3	1.76
0.6	3.61
1.6	0.52
0.3	-2.84
0	-3.27
0	-2.76
0.3	-3.64
0	-7.77
0.3	-3.61
0	1.59
2	2.6
0.2	1.41
0	-2.22
0	0.27
2.5	1.83
2.5	2.75
2.7	3.39
0	0.13
0	-2.57
0.3	-3.49
1.6	-1.63
1.2	-4.92
0	-6.03
0.8	-4.11
0.6	-2.04
0	-7.42
0	-10.44
0.4	-7.96
0.2	-11.3
3.6	-6.79
5.6	-3.72
0.5	-7.91
1.9	-6.45
4.7	-6.57
1.1	-3.45
0	-11.23
9	-2.29
0.5	-2.72
2.5	-6.14
3.4	-1.92
0.5	-0.42
0	-2.65
0.7	-3.66
0.4	-6.26
4.1	-7.84
0	-13.32
0.4	-14.02
0.9	-6.23
13.9	-1.93
5.8	-2.2
0	-9.17
0	-2.13
0.5	-0.34
3.9	0.96
0.2	1.22
0	-1.67
4.2	-3.66
5.3	-6.12
6.1	-3.04
0	-6.77
0	-10.82
0	-8.04
0	0.82
0	-1.29
0	-2.87
0	-2.39
0	-3.22
0	-2.86
0	-9.48
0	-12.61
0	-18.16
0	-19.03
0	-11.71
4.2	-5.66
0	-13.05
3.2	-12.02
1.2	-5.43
0	-5.48
0	-4.05
0	-0.35
3	-1.41
8	-9.99
0	-22.36
0	-20.75
0	-6.07
0.5	-4.05
1.9	-4.57
2.6	-3.71
3.1	-1.15
0	-0.62
0.3	-3.1
0.2	-5.98
0.9	-6.43
0.6	-4.86
0.2	-5.76
0.3	-5.08
0.2	-5.8
0.3	-5.91
0	-4.7
0	-12.27
0	-14.44
0	-13.81
2.5	-8.65
13.4	-9.16
1.8	-16.05
3.7	-18.96
15	-16.03
0.4	-15.41
0	-12.15
0	-16.49
0	-16.62
0	-16.04
0	-12.01
0.2	-12.88
0	-19.98
0	-21.96
0	-19.05
0.4	-20.44
0.3	-13.51
0	-4.97
1.8	-4.55
5.4	-3.93
0.5	-4.28
0	-6.8
0	-11.76
0	-10.14
0.1	-11.18
0.4	-12.79
6.5	-3.05
2.3	-2.54
0.1	-4.01
0.5	-1.53
0	-1.87
0	-2.81
0.3	-3.74
0.2	-4.38
2.9	-6.16
0.2	-6.95
0	-5.47
0.1	-2.35
0	-0.4
0.3	-0.48
0.6	0.05
0	-0.1
0	-0.45
0	-3.8
0	3.18
1	-1.56
0	-5.88
0.5	-7.64
0	-8.43
0	-10.15
0	-12.08
0	-9.46
0.5	-7.7
1.8	-3
2.3	-1.86
0	0.95
0	0.46
5.7	-0.11
3.6	-2.16
1.3	-2.1
2.2	-1.55
1.4	-3.62
0.1	-2.3
0	-0.94
4.4	0.14
3	0.74
0	1.25
0	3.65
0	4.89
0	2.68
0	0.09
0	-1.92
1.5	0.68
0	-1.95
0	-0.2
0.1	-1.19
0	1.02
0	4.3
0	5.95
0	6.39
0	7.39
0	6.86
2.8	3.53
0.1	2.26
0	4.83
0	5.65
0	8.94
0	9.57
0	8.49
0	5.76
2.1	5.33
5.2	3.93
5.1	5.81
1.3	7.96
2.6	5.41
2.6	5.74
0	6.86
0	7.59
0.6	7.4
0	7.76
0	10.2
0	7.25
0	9.54
0	9.62
0	7.9
0	9.47
7.7	8.64
1.3	8.12
3.8	10.22
0	9.44
0	10.54
3.8	10.47
3.8	8.13
0	9.45
8.1	10.74
0	17.23
0	19.53
0	12.21
0	7.31
0	6.92
0	8.45
0	5.3
0.9	3.88
0.9	4.73
0.9	6.71
0.9	9.96
1.8	9.25
0	10.49
0	13.13
0	12.75
7	12.2
9.7	10.98
0	8.98
0	8.78
0	9.29
0	9.55
0	11.55
0	12.99
1.8	13.31
0	15.97
0	16.48
0	18.4
0	19.75
0	20.77
0	20.07
0	17.2
0	20.56
0.8	20.72
0	18.06
1.4	12.55
0	10.66
0	10.6
5.5	9.04
54.7	6.89
0	10.33
13.7	11.83
5.5	13.32
0	13.35
0	14.12
4.1	12.59
0	14.01
1.4	14.8
16.4	14.1
0	14.32
0	12.69
0	13.9
5.7	15.16
18.8	12.88
0	14.27
2.8	14.18
25.7	14.81
18.5	15.52
18.5	14.7
8.6	13.38
0	13.88
0	15.29
0	15.72
1.3	14.55
6.4	15.79
1.3	15.59
0	15.45
0	14.91
9	15.37
0	16.26
0	17.43
0	17.81
0	18.51
1.3	16.62
5	16.38
2.4	13.75
0	11.69
0	10.27
0	10.32
15.2	8.33
0	10.38
0	10.61
0	8.5
0	9.75
0	14.2
0	13.76
1.5	13.1
0	11.11
0	11.77
0	12.88
0	12.93
0	12.34
6.9	14.42
1.4	12.52
4.1	12.24
0	15.28
1.2	13.46
0	10.86
19.3	12.08
2.8	12.52
0	10.74
0	9.89
5.5	12.2
5.5	14.33
0	10.93
0.9	10.02
0	8.26
0	8.73
0	9.45
0	11.91
0	8.13
0	6.7
1.9	5.65
0.9	10.52
0	9.19
0	7.08
0	6.76
4.4	7.93
0	4.91
1.2	5.49
0	13.34
0	9.84
2.4	2.14
0	3.11
0	2.9
0	0.26
0	-0.71
0	0.29
12.2	1.66
0	-0.26
1.5	-1.29
18.4	2.36
0	0.08
0	0.47
0	-0.55
0	-2.73
0	-1.63
0	-2
0	-4.24
0	1.31
0	3.41
0	0.48
0	-1.9
13.2	-0.34
0	-0.8
0	-1.58
2.8	1.27
0	-0.06
0	-0.78
0	0.81
0	1.75
0	0.85
0.3	0.12
0	-2.14
0	-2.84
0	-0.77
0	0.76
1.6	2.99
0	4.2
0	0.77
0	-1.17
0	-0.57
6.9	-0.96
0	-0.2
0	-1.2
0	-4.09
0.8	-3.26
0	-4.06
0	-5.45
1.4	-2.98
4.7	0.56
5.4	2.7
2	0.98
0	1.23
0	0.66
7.6	2.21
1.3	3.19
4.6	0.87
4.2	1.45
3.6	3.11
8	2.67
2.1	2.96
0	1.5
0	-3.18
0	-6.66
8.8	-0.7
3.6	-6.4
0	-4.99
0	-9.75
0	-3.68
6.7	-1.48
1.1	0.04
0	-0.43
0	0.98
0.5	1.15
0	0.07
0	-1.94
0	-2.34
0	-5.58
0	-9.12
5.3	-6.91
4.8	-12.67
0	-23.19
0	-20.14
0	-12.39
1.9	-8.05
3.8	-10.38
3.7	-12.16
0	-7.93
0	-11.68
6.8	-13.53
0	-13.49
4.1	-14.53
4.6	-10.8
5.4	-19.79
0	-22.79
3.3	-11.82
0	-12.12
0.8	-16.61
0	-11.78
2.9	-16.43
0	-19.64
0	-22.25
0	-28.79
0.7	-21.65
0	-12.61
0	-8.54
0.6	-6.16
0	-2.11
0	-11.92
0	-19.03
0	-9.53
0	-8.58
0	-4.26
1.6	-6.17
0	-6.17
0	-8.94
0.7	-11.62
0	-12.37
0	-8.6
2.7	-7.16
0	-7.71
0	-5.75
0	-5.95
20.3	-17.3
1.2	-23.06
0	-20.29
0	-16.54
3.1	-19.87
0.4	-13.26
5.3	-14.29
0.3	-8.86
0.7	-8.74
0	-7.28
0	-8.47
4	-9.49
0	-10.75
0	-13.37
2.7	-11.18
0	-17.65
0	-11.55
0	-7.46
0.2	-10.19
0	-12.51
0	-15.81
0	-19.05
0	-19.15
0	-20.84
2.8	-21.27
0	-18.11
1.6	-23.95
0	-24.33
0	-14.41
0.9	-9.61
11.6	-9.41
11.7	-8.2
0	-9.09
3.3	-6.88
5	-6.56
1.1	-8.03
0.4	-7.61
0	-7.95
1	-4.2
0	-0.18
3	-2.84
0.6	-0.46
0	0.43
0	-5.18
0	-6.03
0	-8.79
0	-9.94
4.9	-12.3
0	-11.61
6.8	-7.86
3	-5.35
2	-3.63
0	-5.82
0	-3.84
0	-5.9
0	-8.34
2.7	-5.84
7.2	-1.48
4.4	-4.08
4.5	-3.94
0	-4.43
0	-3.62
0	-0.41
0.9	2.2
0	0.63
0	0.31
0	-0.38
0	-0.47
0.4	0.31
0.2	1.36
0	2.08
4.6	1.24
0	2.39
0	2.33
0	4.66
0	4.22
0	3.53
0	4.09
0	2.25
2.1	-0.58
3	-0.34
0	0.49
0	1.72
0	0.86
0	2.38
0	1.6
0	1.94
0	2.01
0	4.3
0	3.08
0	1.54
0	1.94
4.5	0.98
7.2	2.15
1.8	1.61
0	2.25
0	2.71
0.4	1.84
0.4	2.04
0	2.68
0	4.44
0	4.16
0.2	4.99
0.4	4.19
0	6.28
12.2	9.74
4.6	14.37
0	18.06
0.2	16.7
0	18.52
0	18.13
0	16.74
0.4	16.81
0	13.61
0	12.31
0	12.18
0.3	9.37
7.2	6.82
0.5	7.43
0	9.46
0.5	9.44
8.1	7
0.1	9.85
0	10.79
0	8.94
0	11.22
6	9.63
0	9.05
0	6.94
0	6.4
0	7.54
0	9.33
0	9.07
0	11.62
0	13.08
0	12.96
0.4	13.44
9.5	9.54
2.5	8.2
0	10.62
0	12.67
16	10.77
10	10.64
4.8	10.05
0.5	9.48
0.2	10.69
0	12.24
0	13.97
0	15.57
2.3	12.51
0	11.43
0	12.76
0	15.99
5.3	15.86
4.4	13.45
0	15.03
0	18.16
0.2	19.66
0.2	17.04
0.5	16.91
0	15.69
0	16.77
5.2	16.77
0	16.97
0	17.1
0	21.47
8.4	18.81
0.1	19.66
0	14.58
4.8	15.95
0	19.34
3.5	17.24
0	15.19
0.2	16.13
0.6	18.5
8.2	17.21
0.4	11.28
0	11.95
9.5	10.27
0	13.84
46.6	16.72
0	16.78
0.9	18.93
10.9	17.97
5.8	15.32
0	16.33
4.6	16.04
0	15.94
22.7	12.95
6.7	16.47
0	15.7
0	18.26
10.1	15.65
3.2	15.71
4.5	13.9
0	15.09
0	16.05
0	17.69
1.5	18.36
0	13.83
0	9.19
0	10.82
0	10.07
0	8.18
0	10.1
0.6	12.73
4.5	12.24
5.7	10.93
0.4	8.67
8.4	7.37
0.2	6.18
0	6.9
0	7.44
3.6	7.13
1.4	7.54
1.9	6.8
0	7.13
0	6.53
0	5.54
0	8.78
0	11.67
0	10.38
0	11.19
0	11.28
0	10.13
0	9.35
0	9.91
5.2	10.49
0	9.87
2.2	9.3
23.3	10.49
3.1	9.04
12.6	9.47
3.8	8.54
1.2	5.8
0.2	4.72
1.8	6.65
0.2	7.69
2.7	8.34
3.6	4.69
6.3	3.62
0	1.94
0	1.22
0	2.62
0	3.38
0	3.55
0.2	2.93
0	6
0	7.98
0	9.21
0	8.78
0	8.21
1.9	8.48
0.3	6.02
0.4	5.93
0.2	4.51
0.6	3.66
0	2.34
0	0.42
10.5	-0.44
0	-1.8
0	-3.35
0	-0.12
0.2	2.77
6.7	4.96
6.7	-1.03
0	-4.89
12.5	-4.88
0	-0.46
0	-1.8
1.7	-3.13
0	-2.84
4.2	-2.32
2	2.32
0.3	-0.33
5.3	1.42
0	3.51
0	0.03
3.1	-0.62
2.2	3.07
1.3	-0.19
1.3	-1.81
0.7	-3.92
1	-5.96
0	-11.55
0	-10.8
9.8	-4.56
0	-1.33
0	-5
0.7	-4.64
0.7	-7
0	-9.81
0	-11.65
0.3	-13.24
0	-5.51
0	-10.06
0	-5.36
0	-11.06
0	-15.39
0.9	-9.48
1	-9.44
1	-12.12
3.5	-13.41
0.5	-14.74
0	-18.54
0	-16.19
0	-19.42
0	-8.73
0	-14.17
0	-13.5
0	-11.85
1.8	-8.84
1.3	-4.67
0.1	-8.8
0	-15.51
0	-14.14
0	-18.67
0	-17.55
0	-16.38
0	-21.32
0	-21.03
0.5	-12.95
2.6	-3.34
4.9	-5.3
4.3	-11
4.4	-13.91
3.6	-15.98
5.2	-14.75
0.5	-18.99
0	-24.05
0	-21.51
0	-15.67
0	-8.94
0	-10.6
0	-16.53
0.6	-17.23
0	-12.28
0	-11.16
3.8	-11.02
0	-8.66
0	-9.09
0.3	-14.02
0.3	-17.08
6.1	-10.11
8.4	-5
0	-10.2
4.2	-2.68
1.4	-1.89
0	-8.64
2.1	-10.19
0	-8.64
2	-15.62
0	-20.45
0	-7.74
8.4	-6.73
0	-10.17
0	-11.51
0	-14.75
1.8	-11.83
0	-7.67
1.7	-13.37
0	-4.05
2.4	-11.28
0	-15.36
0	-5.65
0	1.03
0	0.39
0	-2.81
0	-0.75
4.3	-2.87
0	-3.54
3.6	-7.19
4	-9.59
0	-10.9
3.6	-12.12
0.4	-10.47
0	-6.53
0	-11.4
0	-17.02
0	-15.68
0	-8.38
0	-17.68
0	-24.31
0	-23.18
4	-19.89
0	-21.37
0	-21.03
0.5	-18.35
0.2	-12.06
0.3	-13.95
0.8	-17.29
0.5	-16.46
0	-14.24
2	-6.95
0	-2.1
0	-2.35
0	-3.26
0	-4.99
0	-0.08
0	1.54
0	2.35
0	-1.62
0	-6.15
0.4	-1.01
0	1.8
1.3	-2.67
6.1	-2.66
1.7	-4.65
0	-6.23
0	-2.7
0	-3.79
0	-8.55
0	-6.06
0	-6.23
0	-5.05
1.4	-1.43
0	-1.89
0	2.76
0	3.32
2.1	-2.04
0	-5.35
0	-6.02
0	-4.04
1.8	-4.93
0	-6.44
0	-8.71
0	-5.51
0	-3.54
1	-1.21
3.6	-0.04
0	3.3
2.8	1.26
0	3.12
0	3.04
1.5	2.69
0	3.09
0	3.44
1.5	1.22
0	5.42
1.5	2.95
0	3.66
0	2.77
0	5.02
0	5.98
0.4	7.47
0	3.87
0	2.52
0.2	4.8
0	5.33
0	5.82
0	8.47
0	9.22
0	11.08
0.4	8.19
0	5.86
0	6.41
0	7.12
0.1	4.42
0	3.05
0.4	1.23
0	1.39
0	1.61
0	3.18
0.4	3.24
1.2	5.45
0	9.89
0	13.84
0	10.04
4.4	7.36
0	8.38
0	8.2
0.4	7.63
0	7.05
8.5	6.01
0.7	7.26
0.5	8.19
6.9	8.61
0	9.63
0.3	8.29
0	10.31
3.8	8.51
1	8.25
0	9.27
0	7.48
5.6	5.4
0.8	6.84
1.6	6.05
0.2	8.78
1.8	10.37
3.1	10.24
0.4	11.6
0	13.1
0	11.49
0	9.3
0	13.56
0	18.62
0	20.98
0	20.81
0	22.66
0	22.81
0.4	12.61
0	9.15
0	10.34
0	10.03
0	13.74
0	13.12
0	11.63
0	12.41
13.8	11.72
4.5	12.02
1.5	11.54
1.3	12.66
28.6	12.35
1.6	12.78
17.9	12.86
1	14.53
0	16.81
0	20.99
0	18.59
0.2	16.69
0.1	16.67
0	14.4
0	12.62
0	15.13
0	17.48
0	18.87
0	20.2
0	20.41
0	19.35
0	18.17
19.1	14.22
1.1	11.79
0	12.14
0	13.48
4.2	11.59
0	14.66
0.4	16.48
1.9	17.71
0	17.35
0	17.94
0	19.89
7.1	19.62
6.7	16.99
6.6	15.39
2.7	16.38
0	17.37
0	18.66
0	17.03
0	16.4
0	15.16
0	13.92
0	14.97
0	17
0.1	15.88
6.6	11.49
3	12.16
1.2	12.96
20.8	12.96
0.2	9.77
0	9.91
0.8	8.36
0	10.25
0	11.18
0	13.47
0	16.79
1.3	15.55
10.2	15.03
5.9	11.83
0	11.54
0	12.13
0	14.59
14.8	13.59
5.7	13.2
0	12.72
0.1	13.7
0.7	15.68
0	16.11
0.1	15.75
0.1	11.51
0.1	11.05
0	11.36
0	9.74
0.2	9.2
1	10.81
1.2	12.26
0.2	15.4
2.8	13.29
41.2	12.02
0.6	11.9
7.1	11.83
1.9	11.35
7.3	9.89
3.8	13.84
19	12.27
17.5	12.33
0	10.5
0.6	9.65
0	5.11
0.1	4.51
4.8	7.71
3.5	10.46
0.3	9.23
11.4	8.35
2.6	4.95
0	6.08
0	7.31
2.7	8.29
6	9.37
1.1	8.41
2.9	11.03
0	11.01
0	6.84
2.8	8.83
0	4.09
5.1	7.36
0	4.48
1.8	7.01
7.3	4.69
0	4.46
3.6	1.18
0.6	3.2
0	1.87
0	2.9
0	2.53
0	-0.52
0.1	1.17
0	2.38
0.2	2.63
14.9	6.4
5.8	2.94
0.3	1.76
0	1.46
0.3	0.88
0.3	3.5
0.1	-0.76
0	-1.83
0.7	-1.44
1.3	2.32
6.8	5.56
0	2.83
1.2	-0.34
0	4.33
0	3.31
0	4.94
0	2.63
0.5	5.43
1.8	5.66
3.3	5.55
0.7	4.07
0	5.44
0.8	0.41
0.5	0.82
0	-1.75
0	-0.17
0	-0.62
0	2.11
0	-0.4
0	3.69
0	3.66
0	-0.73
0	-1.51
4.2	-2.44
0	-1.15
0	-2.79
0	1.08
1.8	1.29
0	1.14
0	2
0	-2.44
2	-2.28
10.1	-1.46
0	2.08
4.4	0.52
0	0.74
0	-2.41
0	-0.01
12.6	-3.83
3.9	-6.06
4.9	-8.58
0	-3.66
9.4	-1.8
5.3	-1.4
3.3	-8.1
6.5	-10.47
5.6	-0.04
8.1	0.77
0	0.85
4.5	-0.39
0	-0.62
4.6	-0.72
6.3	-0.71
0	-2.4
0	-4.25
0	-10.06
0	-0.83
0	-3.2
0	-5.59
10.1	0.22
0	0.06
0	-5.74
6.1	-2.29
2	-8.08
0	-9.17
2.1	-8.03
6.7	-2.33
10.3	-1.8
9.7	-0.82
3.2	-5.94
5.7	-10.45
2.6	-6.12
0	-10.16
0.4	-12.71
1.9	-7.78
0	-9.63
0.4	-8.25
0.9	-6.9
0	-10.77
1.3	-11.02
0	-3.72
0	-8.33
0	-6.15
4.1	-4.28
2.7	-3.83
0	-4.65
2.5	-7.31
0.6	-9.7
0.2	-9.47
0	-7.81
1.2	-7.84
0.8	-8.4
1.1	-9.4
0	-10.71
0	-10.18
0	-9.03
1.5	-14.96
0	-23
0	-26.99
0	-29.02
0	-21.23
1.5	-12.25
6.9	-19.66
0	-15.48
0	-12.75
0	-10.63
0	-4.8
0	-6.05
2.1	-10.01
2.2	-3.4
9.9	-11.2
4.2	-10.33
0	-6.72
9.7	-3.96
2.1	-1.04
0	-7.28
0	-2.31
9.1	-5.46
0	-5.75
0	-8.02
0	-5.91
4.5	-7.42
6.4	-9.98
0	-1.11
0	-1.38
0	3.76
0	0.81
0	-4.31
0	-7.04
0	-7.26
0	-4.86
0	-1.84
0	-1.93
0	-1.04
0	0.66
0	1.11
0	1.79
0	-0.1
0	-2.61
0.2	-0.59
0	2.45
1.2	1.56
0	-3.08
9.1	-1.4
0	-3.27
0	-0.28
0	5.82
0	2.71
0	0.66
10.7	0.62
0	3.56
0	5.1
0	3.78
0.9	2.23
1.6	-4.07
0	-5.04
1.8	-6.23
1.6	-6.49
0	-7.73
1.3	-4.48
0	-0.89
0	-4.01
0	-5.86
0	-5.26
0	-3.9
6.8	-0.17
3	0.9
3.2	1.21
0	1.27
3.8	0.02
0	0.11
0	0.61
5.7	-0.29
7.2	-2.69
0	-2.16
0	-0.05
9.8	0.02
0	0.84
10.5	1.47
2.5	2.78
0	3.14
7.8	3.32
0	4.65
0	4.19
1.5	4.04
0	5.03
0	4.42
0.3	4.55
0	2.68
9.8	1.68
14.5	0.46
0	1.74
0	3.46
0	4.1
0	3.19
2.3	5.46
3.2	5.64
0	4.78
0	4.06
6.2	4.74
0	7.34
0	8.76
0.5	7.33
2.6	7.19
0.2	6.56
2.5	4.91
0	6.31
0	8.73
0	8.71
0	13.63
0	14.23
0	12.9
0	15.6
0	8.63
0	6.3
0	5.98
0	5.35
2.7	3.87
15.5	6.9
4.5	7.29
3	8.31
1.2	8.39
12.9	8.04
0.2	10.27
0	8.66
0.8	7.21
15.5	7.76
1.6	10.15
0	12.48
0	12.87
0	13.25
0	11.16
0.4	11.98
2.8	10.19
0	14.43
14.3	12.11
0.4	11.27
0	12.23
0	12.73
0	13.89
0	14.02
0	13.77
6.7	12.24
0.6	12.16
0.2	10.07
0.4	11.73
8.9	10.75
11.1	14.35
1.5	14.39
0	14.49
0	13.46
0	16.06
0	18.68
1.8	17.77
6.7	15.58
0	17.34
1.6	11.81
0.7	13.02
0	14.19
8.1	13.07
13.4	12.58
2.4	14.07
0	14.24
0	13.75
0	14.29
2.8	12.56
0.1	13.58
0	10.98
2.3	9.88
1	13.29
0.4	14.71
0	13.39
0	13.34
0	14
0.1	15.87
0.2	17.2
0.9	15.71
0.5	15.69
17.6	12.13
6.9	12.02
1.2	11.64
3.7	13.35
0	13.74
0	14.05
1.6	11.45
0	11.15
10.3	9.96
0	11.27
0	14.05
0	15.02
0.1	15
0	14.26
0	14.28
0.1	15.21
0.3	15.03
0.9	15.35
0	12.07
0	10.13
7.1	10.36
0	12.54
0.4	10.68
1.2	9.27
0.2	10.67
10.9	11.86
50.3	7.54
0	8.53
0.1	10.55
0	13.33
11.1	13.03
2.1	11.13
1.5	10.76
0	9.89
6.9	8.65
0	9.24
0	7.62
0	4.38
0.5	6.14
0	5.71
0	9.26
0.1	12.46
5	11.31
0.4	5.27
4.1	7.39
1.1	8.82
0	9.19
11.2	7.91
0	6.89
0.2	8.42
1.7	6.47
0.1	5.5
0	3.19
0	5.71
0.1	5.19
0.4	3.97
0.4	4.1
21.2	5.85
0	4.29
3.5	4.47
1.2	7.43
4.1	6.4
3.3	8.9
0.4	8.4
7.8	8.7
26.5	4.3
6.3	5.9
6.6	5.3
1.6	4.9
1	4
0.2	3.9
0.4	2.6
0.4	2.1
2.6	2.9
7.3	2.1
4	1
3.7	0
3.8	0.2
4.3	4.7
3.9	2.3
0	-1.7
0	-3.3
0.9	-1.3
0.5	0.3
0	1
0	-4.1
2.1	-5.4
0	-3.9
0	-8.5
0	-8.8
11.6	1
8.5	0
2.4	2.5
4	2.3
2.4	3.2
0.2	0
0	-3
1	-6.2
0.8	-4.7
0	-4.8
0	-6.7
4.3	1.9
8.4	4.1
7	1.5
0	-3.9
0.7	-0.8
0	0.1
0	-1.8
1.6	0.7
1	1.5
0	-3.5
1.3	-1.7
0	3.2
0	3.8
1.6	2.9
2	2.8
1.3	1.8
1.5	-0.1
0.1	-2.2
0	-5.5
3.6	-7
1.3	-7.7
4.2	-11.1
1.1	-12.4
1.7	-15.7
0	-16.9
0	-17.1
2.9	-9.4
0.8	-9
6.2	-6.3
2	-5.4
0	-9.7
0	-17.4
7.1	-7.5
6	-4.5
1.2	-5.3
1.2	-5.3
2.3	-5.4
5.2	-5.1
3.2	-6.6
0	-10.9
5.3	-8.1
0	-10.8
0	-12.8
0	-17
0.8	-15.6
0.5	-13.1
5.5	-9.8
3.2	-12.7
0	-16.7
21.5	-8.9
3.8	0.5
0.2	-0.3
0.5	-0.6
0	-2.3
1.9	-9
0	-7.9
0	-16.3
3.8	-11.8
3.2	-9.9
0	-6.2
1.2	-6.5
0	-7.3
0	-8.2
0	-17.1
0	-17.5
0	-16.7
0.7	-14
0.8	-13.8
0	-24.2
0	-19
2.1	-6.5
0	-11.3
0	-13.9
0	-6.3
0	-10.8
0	-12.7
1.3	-12.2
0	-11.5
0	-10.3
3.8	-3.1
1.3	-5.4
7.6	-0.9
2.6	-2.6
0.3	-8.26
0	-7.73
0	-15.14
8.8	-5.28
1.8	-4.19
0	-9.98
0.3	-12.21
0	-15.04
0.9	-15.39
0.9	-9.63
1.4	-8.06
0	-7.79
3.1	-4.66
0.8	-2.02
0	-1.38
0	-3.02
1	-6.34
1	-6.58
0.5	-6.9
0	-14.33
0	-6.44
0	-2.95
0	-2.24
0	-1.87
0	-1.35
0.4	3.09
0	3.56
4	2.35
0	-6.68
12.5	-10.12
1.3	-11.14
0.4	-9.85
0.8	-4.78
0.2	-6.24
0	-7.99
0	-9.73
0	-15.88
0	-11.06
0	-7.13
0	-11.23
0	-16.1
0	-13.75
0	-10.29
0	-8.29
0	-6.57
0	-9.3
0	-11.35
0	-8.02
0	-8.91
0	-7.41
0	-4.01
0	-3.83
0	-2.04
0	-4.89
0	-2
0	-4.18
0	-6.42
0	-4.79
0	-3.62
0	-4.33
0	-2.06
